"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE"
"327","PstI.TP714065",4,62405622,0.000131833731227943,0.0675615302104926,124,0.513693071295645,0.579940283517485,0.0155789464190714,-0.635415229454295,0.0155789464190714,"124+36088im","PS_Y","GAPIT","GLM","GS",6.62472122218399
"328","PstI.TP915198",11,6393,0.000132876596786661,0.113714338877031,124,0.513693071295645,0.579868560338439,0.0156317696865528,0.415527002230075,0.0156317696865528,"124+36088im","PS_Y","GAPIT","GLM","GS",6.6175489042794
"329","NsiI.TP434321",11,14138,0.000134354937922098,0.0675161640440772,124,0.513693071295645,0.579767868297049,0.0157108102926657,-0.60999627425032,0.0157108102926657,"124+36088im","PS_Y","GAPIT","GLM","GS",6.6074797001404
"330","PstI.TP591950",11,4223,0.000135625071404818,0.0574746373235999,124,0.513693071295645,0.579682259026057,0.0157108102926657,-0.55006238376757,0.0157108102926657,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5989187730412
"331","PstI.TP293832",11,2331,0.00013589108999127,0.150729066132499,124,0.513693071295645,0.579664432835633,0.0157108102926657,-0.334896098932682,0.0157108102926657,"124+36088im","PS_Y","GAPIT","GLM","GS",6.59713615399879
"332","NsiI.TP783756",11,18774,0.000136141799161116,0.0688228898346027,124,0.513693071295645,0.579647665203521,0.0157108102926657,-0.45200966375534,0.0157108102926657,"124+36088im","PS_Y","GAPIT","GLM","GS",6.59545939078759
"333","PstI.TP1122952",11,7877,0.000136542835508416,0.0785408504511068,124,0.513693071295645,0.579620909161336,0.0157108102926657,-0.637695329407582,0.0157108102926657,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5927837865691
"334","NsiI.TP557652",10,55121411,0.000138755847964854,0.0955076448328829,124,0.513693071295645,0.579474694500761,0.0158818157943194,-0.506139732927371,0.0158818157943195,"124+36088im","PS_Y","GAPIT","GLM","GS",6.57816232051159
"335","PstI.TP502261",5,61966149,0.000139239827425992,0.14283611431014,124,0.513693071295645,0.579443035902671,0.0158818157943194,-0.679004388121317,0.0158818157943195,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5749964607026
"336","PstI.TP65696",1,2848477,0.000140099578435013,0.141157859867515,124,0.513693071295645,0.579387073642197,0.0159107027734378,0.349037850766715,0.0159107027734378,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5694002346552
"337","NsiI.TP257950",11,12022,0.000141026109337444,0.134258968189536,124,0.513693071295645,0.579327156727135,0.0159337581695098,-0.603239624505949,0.0159337581695098,"124+36088im","PS_Y","GAPIT","GLM","GS",6.563408543149
"338","NsiI.TP530198",9,53263981,0.000141535303835469,0.0926108948046093,124,0.513693071295645,0.579294399440471,0.0159337581695098,0.590369608479538,0.0159337581695098,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5601328144826
"339","PstI.TP1130306",2,14438079,0.000142124701214656,0.064944644262071,124,0.513693071295645,0.579256632847677,0.0159337581695098,0.469817322504751,0.0159337581695098,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5563561552032
"340","PstI.TP1279985",11,9017,0.000142850146688632,0.0568379117632147,124,0.513693071295645,0.579210368211017,0.0159469393541684,-0.573674199419975,0.0159469393541684,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5517296915372
"341","PstI.TP352986",9,38365548,0.000145252609658328,0.193297021756134,124,0.513693071295645,0.579058852237851,0.016146427804138,0.329030654026494,0.016146427804138,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5365780942206
"342","PstI.TP391260",11,3050,0.000147334575335192,0.0904797651914894,124,0.513693071295645,0.578929609240396,0.0163087563263435,0.649870665319518,0.0163087563263436,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5236537944751
"343","PstI.TP1266373",11,8918,0.000148232246019573,0.0943998374044708,124,0.513693071295645,0.578874459877999,0.0163391795885609,-0.47239936368434,0.0163391795885608,"124+36088im","PS_Y","GAPIT","GLM","GS",6.5181388582354
"344","NsiI.TP521924",10,52812906,0.000149251065775584,0.0596374481901573,124,0.513693071295645,0.578812280231406,0.0163826462742956,0.56205764699472,0.0163826462742957,"124+36088im","PS_Y","GAPIT","GLM","GS",6.51192089357609
"345","PstI.TP270099",11,2195,0.000151685737036568,0.158770707774382,124,0.513693071295645,0.578665432029207,0.0165805151059055,-0.424008084906649,0.0165805151059055,"124+36088im","PS_Y","GAPIT","GLM","GS",6.49723607335619
"346","PstI.TP1070913",11,7461,0.000161505428608942,0.201456361160162,124,0.513693071295645,0.578096682586565,0.017580636573141,-0.653266765455878,0.017580636573141,"124+36088im","PS_Y","GAPIT","GLM","GS",6.440361129092
"347","PstI.TP540228",3,73006322,0.000164006299639948,0.0524193548387097,124,0.513693071295645,0.577957487818759,0.0177790961353487,-0.556512385328815,0.0177790961353487,"124+36088im","PS_Y","GAPIT","GLM","GS",6.4264416523114
"348","PstI.TP744959",11,5141,0.000164857620016109,0.137706461430677,124,0.513693071295645,0.577910599793839,0.0177978386975416,0.516246825592885,0.0177978386975416,"124+36088im","PS_Y","GAPIT","GLM","GS",6.42175284981939
"349","NsiI.TP831304",1,68898466,0.000170125646626851,0.0574763285437053,124,0.513693071295645,0.577625854593312,0.0182912959574132,0.673346415224285,0.0182912959574132,"124+36088im","PS_Y","GAPIT","GLM","GS",6.39327832976669
"350","PstI.TP666",11,7,0.000172244455897119,0.0542619356981617,124,0.513693071295645,0.577513866555532,0.0184435145143062,-0.739442957447678,0.0184435145143062,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3820795259887
"351","NsiI.TP202126",2,13358970,0.000177480182711938,0.305170099481509,124,0.513693071295645,0.577243075058699,0.0188659636723411,0.359825582054754,0.0188659636723411,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3550003763054
"352","PstI.TP205597",6,57407618,0.000177628002861487,0.0766129032258065,124,0.513693071295645,0.577235549028122,0.0188659636723411,0.410661924781574,0.0188659636723411,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3542477732477
"353","PstI.TP24505",3,69594648,0.000179982304236577,0.0990705577682577,124,0.513693071295645,0.577116540269079,0.0190389345537999,-1.07967921150143,0.0190389345537998,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3423468973434
"354","PstI.TP1137758",8,4728795,0.00018371769682313,0.0956771444836413,124,0.513693071295645,0.5769309502767,0.01926351426105,0.454570509313158,0.0192635142610499,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3237878981055
"355","PstI.TP830140",4,65047024,0.000183943069699349,0.145542517260158,124,0.513693071295645,0.576919876695231,0.01926351426105,-0.476619665592558,0.0192635142610499,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3226805399586
"356","PstI.TP270923",5,55034742,0.000184308228997619,0.105313699202232,124,0.513693071295645,0.576901964233079,0.01926351426105,-0.765263384374395,0.0192635142610499,"124+36088im","PS_Y","GAPIT","GLM","GS",6.3208892937434
"357","NsiI.TP244934",11,11895,0.000190167763976316,0.130955198200376,124,0.513693071295645,0.576619398643961,0.0197970679371217,0.835397809791445,0.0197970679371217,"124+36088im","PS_Y","GAPIT","GLM","GS",6.29263273483159
"358","PstI.TP12832",1,18776455,0.000191138097218888,0.135894646466903,124,0.513693071295645,0.57657346781074,0.0198194341598431,-0.371278857408027,0.0198194341598431,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2880396515095
"359","NsiI.TP137100",3,10611582,0.000193803822957355,0.101528740795459,124,0.513693071295645,0.576448503831133,0.0200167302813514,0.460449942677899,0.0200167302813514,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2755432535488
"360","PstI.TP791664",11,5479,0.000197981302847608,0.0923182682389369,124,0.513693071295645,0.576256169083476,0.0203219784396419,0.580256436934957,0.0203219784396419,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2563097787831
"361","PstI.TP15027",1,50852753,0.000198308549231849,0.200589012667361,124,0.513693071295645,0.576241278306099,0.0203219784396419,0.517747067750286,0.0203219784396419,"124+36088im","PS_Y","GAPIT","GLM","GS",6.25482070104539
"362","NsiI.TP814389",4,63710676,0.000199235754792337,0.142059160449257,124,0.513693071295645,0.576199223678614,0.0203375517168177,-0.50673049505639,0.0203375517168178,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2506152382969
"363","NsiI.TP788653",10,43096241,0.000200352953518195,0.41852623891346,124,0.513693071295645,0.576148817068957,0.0203723231883579,0.512546810622613,0.0203723231883579,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2455745773312
"364","PstI.TP148431",11,1238,0.000204156767812013,0.0821187790000308,124,0.513693071295645,0.575979326633539,0.0206789523041712,1.004232428738,0.0206789523041712,"124+36088im","PS_Y","GAPIT","GLM","GS",6.2286255337894
"365","NsiI.TP502918",11,15278,0.000210883119055028,0.252147123635617,124,0.513693071295645,0.575687380541128,0.0212781067126523,0.448602049060927,0.0212781067126523,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1994309245483
"366","NsiI.TP139286",11,10685,0.00021425102049387,0.35375960672341,124,0.513693071295645,0.575544765496257,0.0215351006576099,0.308849966235394,0.0215351006576099,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1851694200612
"367","PstI.TP695827",6,46297528,0.000215090525444389,0.0849219626783763,124,0.513693071295645,0.57550957377875,0.0215369650553745,0.664128943719273,0.0215369650553744,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1816502483105
"368","GFSSContig19170_462",8,46319632,0.000216932828217691,0.128498810525374,124,0.513693071295645,0.575432835704702,0.0216388434048019,0.888860550506885,0.0216388434048019,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1739764409057
"369","NsiI.TP613708",11,16706,0.000218066810563456,0.181556863860851,124,0.513693071295645,0.575385932673063,0.0216695632890974,-0.50402367303906,0.0216695632890974,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1692861377418
"370","NsiI.TP431852",4,58431342,0.000219235355573545,0.234130151310881,124,0.513693071295645,0.575337860683707,0.0217034728985523,0.824940314453769,0.0217034728985524,"124+36088im","PS_Y","GAPIT","GLM","GS",6.16447893880619
"371","PstI.TP1182890",11,8342,0.00022036237731361,0.0689041315680414,124,0.513693071295645,0.575291744837715,0.0217330323550574,-0.5363228788277,0.0217330323550573,"124+36088im","PS_Y","GAPIT","GLM","GS",6.15986735420699
"372","PstI.TP56651",11,470,0.000225680891428828,0.0762363932902815,124,0.513693071295645,0.575077330223621,0.0221742041413629,-0.941044947804428,0.0221742041413628,"124+36088im","PS_Y","GAPIT","GLM","GS",6.13842589279759
"373","PstI.TP932567",9,9361407,0.000228015057754034,0.062229372760017,124,0.513693071295645,0.574984857843111,0.0223199515862661,-0.585785897868457,0.0223199515862662,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1291786547466
"374","NsiI.TP45485",1,55585048,0.000231835230676878,0.0527088870080966,124,0.513693071295645,0.574835586476133,0.0226095369575361,-0.580888499032063,0.0226095369575361,"124+36088im","PS_Y","GAPIT","GLM","GS",6.1142515180488
"375","PstI.TP532345",9,38275195,0.000237644085512598,0.0967741935483871,124,0.513693071295645,0.574613368795263,0.0230902034790278,0.697753689814331,0.0230902034790278,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0920297499618
"376","NsiI.TP180962",3,55022518,0.000243101756818567,0.0883889348943754,124,0.513693071295645,0.57440959755718,0.0234885128107326,-0.550592515047255,0.0234885128107326,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0716526261535
"377","NsiI.TP145909",6,49335335,0.000243534172620236,0.080890284002213,124,0.513693071295645,0.574393653430366,0.0234885128107326,0.414387587462361,0.0234885128107326,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0700582134721
"378","PstI.TP595475",2,23185705,0.000249718033870176,0.0903565275067101,124,0.513693071295645,0.574168760962879,0.0239967139214293,0.894405605271777,0.0239967139214293,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0475689667234
"379","PstI.TP726864",11,5014,0.000253694733690423,0.10427445757363,124,0.513693071295645,0.574027131695996,0.0241795876266318,-0.483270704622441,0.0241795876266318,"124+36088im","PS_Y","GAPIT","GLM","GS",6.03340604003509
"380","PstI.TP393396",11,3065,0.000254094756760207,0.129032258064516,124,0.513693071295645,0.574013011041038,0.0241795876266318,0.352309180706577,0.0241795876266318,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0319939745393
"381","NsiI.TP489963",3,59749074,0.000254858053560334,0.0645161290322581,124,0.513693071295645,0.573986130036985,0.0241795876266318,0.57097185512252,0.0241795876266318,"124+36088im","PS_Y","GAPIT","GLM","GS",6.02930587413399
"382","NsiI.TP656596",11,17207,0.000255307836112564,0.498524857816981,124,0.513693071295645,0.573970328647179,0.0241795876266318,0.689295595783795,0.0241795876266318,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0277257351534
"383","PstI.TP894296",2,69767427,0.000257671591903958,0.287726921308233,124,0.513693071295645,0.573887753077399,0.0242515060878658,0.492056560927255,0.0242515060878658,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0194681781754
"384","PstI.TP705826",4,7071172,0.000258014837739337,0.106001242104841,124,0.513693071295645,0.573875826667988,0.0242515060878658,-0.402267148959107,0.0242515060878658,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0182755372343
"385","PstI.TP544906",1,12628073,0.000258840501052162,0.196462168161269,124,0.513693071295645,0.573847204644324,0.0242515060878658,0.387824590233487,0.0242515060878658,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0154133348679
"386","NsiI.TP762060",2,62872379,0.000260853792411119,0.440521868400465,124,0.513693071295645,0.573777803150892,0.0242917506998059,0.250529600689713,0.0242917506998059,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0084731855247
"387","NsiI.TP789014",1,28276920,0.000261728241867047,0.139334596105918,124,0.513693071295645,0.573747830179143,0.0242917506998059,0.463275682389277,0.0242917506998059,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0054758883498
"388","PstI.TP965408",11,6710,0.000262100581812117,0.148246756492113,124,0.513693071295645,0.573735098838159,0.0242917506998059,0.567342162104374,0.0242917506998059,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0042027542514
"389","NsiI.TP444479",2,69620402,0.000262973896422386,0.0598654440830704,124,0.513693071295645,0.573705310323,0.0242917506998059,-0.596705023482687,0.0242917506998059,"124+36088im","PS_Y","GAPIT","GLM","GS",6.0012239027355
"390","PstI.TP543989",7,59827838,0.000270256030934314,0.467227416606831,124,0.513693071295645,0.573460794414301,0.0248043298650324,0.240300170764832,0.0248043298650325,"124+36088im","PS_Y","GAPIT","GLM","GS",5.9767723118656
"391","NsiI.TP440093",3,64205828,0.00027170345002749,0.0703677770166546,124,0.513693071295645,0.573412998486819,0.0248043298650324,-0.420470651592653,0.0248043298650325,"124+36088im","PS_Y","GAPIT","GLM","GS",5.9719927191174
"392","NsiI.TP338319",2,16850730,0.000271814437365555,0.0873574536602864,124,0.513693071295645,0.573409344294432,0.0248043298650324,-0.677387911686965,0.0248043298650325,"124+36088im","PS_Y","GAPIT","GLM","GS",5.9716272998787
"393","PstI.TP1057007",11,7360,0.00027230490970227,0.0430766644555306,124,0.513693071295645,0.573393214067399,0.0248043298650324,0.58907271743275,0.0248043298650325,"124+36088im","PS_Y","GAPIT","GLM","GS",5.97001427717539
"394","PstI.TP217628",9,2723162,0.000281700860275855,0.315976320843027,124,0.513693071295645,0.57308982643278,0.0255714199601272,-0.307029184422386,0.0255714199601273,"124+36088im","PS_Y","GAPIT","GLM","GS",5.93967551371349
"395","NsiI.TP335176",11,12821,0.000285352579086833,0.0925002290378908,124,0.513693071295645,0.572974704092172,0.0257311871532741,-0.629040446313922,0.0257311871532741,"124+36088im","PS_Y","GAPIT","GLM","GS",5.9281632796527
"396","PstI.TP163155",3,67491624,0.000285422560860058,0.0975592291814324,124,0.513693071295645,0.572972512650862,0.0257311871532741,-0.446473689508166,0.0257311871532741,"124+36088im","PS_Y","GAPIT","GLM","GS",5.9279441355217
"397","NsiI.TP753384",11,18365,0.000294736440394834,0.354391753815715,124,0.513693071295645,0.572685660429995,0.0264798485524591,-0.644852516117932,0.0264798485524592,"124+36088im","PS_Y","GAPIT","GLM","GS",5.899258913435
"398","PstI.TP404861",11,3145,0.000299018924014826,0.092960767777203,124,0.513693071295645,0.572556869864738,0.0267729019037409,-0.780973279670749,0.0267729019037409,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8863798569093
"399","NsiI.TP771541",11,18634,0.00030082828627659,0.163658436045921,124,0.513693071295645,0.572503022438099,0.0267729019037409,-0.569911225917421,0.0267729019037409,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8809951142454
"400","PstI.TP701128",7,56465332,0.000301611101511025,0.109058127945171,124,0.513693071295645,0.572479828277577,0.0267729019037409,-0.35541664287088,0.0267729019037409,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8786756981932
"401","PstI.TP254648",4,16500015,0.000302080466703793,0.0887096774193549,124,0.513693071295645,0.572465950942628,0.0267729019037409,0.441120904918919,0.0267729019037409,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8772879646983
"402","PstI.TP434247",11,3327,0.000306343887480614,0.114314079364229,124,0.513693071295645,0.57234090044522,0.0270593452665536,-0.56876823925954,0.0270593452665536,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8647829149575
"403","PstI.TP1205276",11,8504,0.000309709254431542,0.0844511713318921,124,0.513693071295645,0.572243443812251,0.0272320416019039,-0.418992280870588,0.027232041601904,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8550372516606
"404","PstI.TP230402",3,64005631,0.000310375102499401,0.100504203182695,124,0.513693071295645,0.572224290356739,0.0272320416019039,0.413905019152427,0.027232041601904,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8531219061094
"405","PstI.TP869950",11,6072,0.000313329707450513,0.110121169445184,124,0.513693071295645,0.572139804554073,0.0273378777193113,-0.397290966930448,0.0273378777193113,"124+36088im","PS_Y","GAPIT","GLM","GS",5.8446733258428
"406","NsiI.TP756415",11,18419,0.000313665517782751,0.138232200112615,124,0.513693071295645,0.572130253894845,0.0273378777193113,-0.386116508254178,0.0273378777193113,"124+36088im","PS_Y","GAPIT","GLM","GS",5.84371825991999
