"","Name","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name"
"794","PstI.TP1159423",11,8140,0.00000132596656168822,0.411458333333333,0.177476513695285,0.00216464041195602,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"795","NsiI.TP395863",11,13491,0.000121010459277118,0.145833333333333,0.165449184082764,0.0493873936924738,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"796","PstI.TP678255",1,67745947,0.000000346341832877438,0.264705882352941,-0.00831889452818247,0.000974259575884233,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"797","PstI.TP459121",1,78162835,0.00000606095065660049,0.0735294117647059,-0.0140285658573417,0.00396073642253891,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"798","NsiI.TP195995",2,68227771,0.00000844806915578865,0.401960784313726,0.00564886264571232,0.00396073642253891,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"799","PstI.TP124945",5,41255313,0.00000680660677519726,0.137254901960784,-0.0104342688842479,0.00396073642253891,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"800","PstI.TP298201",6,1375822,0.0000233653971149637,0.0980392156862745,0.00984498901526323,0.00938955172634184,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"801","PstI.TP419801",8,1077354,0.00000433590104605983,0.235294117647059,0.00915596808492098,0.00396073642253891,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"802","NsiI.TP440500",9,59299455,0.0000314471918576572,0.0588235294117647,-0.0116487867299472,0.0110576188369487,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"803","PstI.TP1250222",11,8799,0.00000745685836285552,0.053921568627451,-0.0115803252125977,0.00396073642253891,"O102+4322","PS_N","FarmCPU","FarmCPU","OWA19"
"804","PstI.TP459121",1,78162835,0.00000355784044735187,0.0714285714285714,-0.0119378304590669,0.00154979529886647,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"805","PstI.TP117081",2,45986549,0.00000156078137598707,0.0803571428571429,0.0147958120526552,0.00140053073117993,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"806","PstI.TP198015",3,67910785,0.000000676405499111814,0.0625,0.0160458422503369,0.00140053073117993,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"807","PstI.TP982139",4,41445278,0.00000269640995663223,0.0580357142857143,0.0125265975310875,0.00146819522138625,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"808","PstI.TP1098875",4,67156223,0.0000400220557743165,0.0535714285714286,0.0152002594846739,0.0124525767823516,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"809","PstI.TP298201",6,1375822,0.00000496420979158831,0.09375,0.00905383605714016,0.00180200815434656,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"810","PstI.TP1250222",11,8799,0.00000192910569033048,0.0535714285714286,-0.0107396666359405,0.00140053073117993,"O112+3450","PS_N","FarmCPU","FarmCPU","OWA19"
"811","PstI.TP425356",1,569039,0.000290011709995147,0.0532786885245902,0.00881507540262506,0.048228947372193,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"812","PstI.TP1014707",1,60949616,0.0000147486623089336,0.192622950819672,0.00656311446382241,0.00490540508395132,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"813","PstI.TP678255",1,67745947,0.0000902200872483242,0.262295081967213,-0.00453301074425869,0.0214337150134233,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"814","PstI.TP1151255",1,77213117,0.000000669029751075408,0.0573770491803278,-0.0177141562489323,0.000370865492012801,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"815","PstI.TP1200270",2,13518060,0.0000000485825155397088,0.110655737704918,-0.0122941921934104,0.0000807927233425357,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"816","PstI.TP268085",2,64265265,0.0000557508164391612,0.0532786885245902,0.0109528578695767,0.0154522679563875,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"817","PstI.TP65271",3,2656013,0.00024278033644199,0.135245901639344,-0.00519452559960687,0.0448604110558921,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"818","PstI.TP166492",6,2200069,0.000000138876440370795,0.118852459016393,0.0113861718351213,0.000115475760168316,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"819","PstI.TP1164091",6,56319647,0.00022678965819475,0.286885245901639,0.00619782459982433,0.0448604110558921,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
"820","PstI.TP836173",11,5793,0.00000160323018660474,0.180327868852459,0.00682200099239411,0.000666542950080921,"O122+2646","PS_N","FarmCPU","FarmCPU","OWA19"
