"","SNP","Chromosome","Position","Trait.name","Method","QTN.effect","LOD.score","PVE","MAF","Genotype.for.code.1","Var_error","Var_phen..total.","Software","Ind.SNP","PS","P.value"
"740","PstI.TP1164337",4,7965976,"FNMain","mrMLM",-1.167,3.4979,17.9382,0.0759,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000059841159506032
"741","PstI.TP55941",6,51146867,"FNMain","mrMLM",-0.8021,3.7501,16.5108,0.2589,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000324414307904885
"742","PstI.TP1068347",7,62120815,"FNMain","mrMLM",-0.6953,3.2723,9.2973,0.125,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000103657325676701
"743","PstI.TP957163",9,44644697,"FNMain","mrMLM",0.9273,4.2258,12.9116,0.0848,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000102730641483868
"744","PstI.TP55941",6,51146867,"FNMain","FASTmrMLM",-0.6941,3.9218,20.4791,0.2544,"C",1.3873,2.2279,"mrMLMM","F116+3098","PS_Y",0.0000214042492677163
"745","PstI.TP55941",6,51146867,"FNMain","pLARmEB",-0.6941,3.9218,15.3146,0.2544,"C",1.3873,2.2279,"mrMLMM","F116+3098","PS_Y",0.0000214042492677163
"746","PstI.TP55941",6,51146867,"FNMain","pKWmEB",-0.5667,3.6893,34.4453,0.2589,"C",1.5383,1.7113,"mrMLMM","F116+3098","PS_Y",0.0000375923954012917
"747","PstI.TP55941",6,51146867,"FNMain","ISIS EM-BLASSO",-0.6941,3.9218,20.4809,0.2544,"C",1.3874,2.2279,"mrMLMM","F116+3098","PS_Y",0.0000214042492677163
"748","PstI.TP132713",4,1009711,"FNsmall","mrMLM",-0.5448,4.2152,0,0.0268,"A",0.3961,0.5657,"mrMLMM","F116+3098","PS_Y",0.0000105390144506916
"749","PstI.TP702574",6,57893505,"FNsmall","mrMLM",0.984,4.0691,29.2452,0.0268,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000149933956006056
"750","PstI.TP16576",6,51508909,"FNsmall","mrMLM",-0.4196,3.219,10.7759,0.0625,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000118059244581389
"751","PstI.TP96410",3,4423816,"FNsmall","FASTmrMLM",0.3071,3.1885,5.336,0.1974,"C",0.3603,0.5657,"mrMLMM","F116+3098","PS_Y",0.000127174488628807
"752","PstI.TP188641",3,6088178,"FNsmall","FASTmrMLM",0.346,3.3157,2.1695,0.1447,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000932395137540633
"753","PstI.TP55941",6,51146867,"FNsmall","FASTmrMLM",-0.2854,3.0936,14.2411,0.2544,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000160398388250842
"754","PstI.TP96410",3,4423816,"FNsmall","FASTmrEMMA",0.6847,3.469,8.5841,0.1974,"C",0.387,0.5657,"mrMLMM","F116+3098","PS_Y",0.0000641800424483919
"755","NsiI.TP648509",10,41353679,"FNsmall","FASTmrEMMA",-1.0521,3.3449,6.9855,0.0614,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000868360379960594
"756","PstI.TP65271",3,2656013,"FNsmall","pLARmEB",-0.274,3.1691,1.4682,0.1447,"G",0.3067,0.5657,"mrMLMM","F116+3098","PS_Y",0.000133352143216332
"757","PstI.TP96410",3,4423816,"FNsmall","pLARmEB",0.3302,3.698,5.0391,0.1974,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000368044218571993
"758","PstI.TP745785",6,45615805,"FNsmall","pLARmEB",-0.3558,5.8302,17.3312,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000000220089842688808
"759","PstI.TP55941",6,51146867,"FNsmall","pLARmEB",-0.343,4.5055,16.7982,0.2544,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000523962251905937
"760","PstI.TP166160",10,18059383,"FNsmall","pLARmEB",0.2676,3.6133,9.4227,0.1886,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000452064079648501
"761","PstI.TP96410",3,4423816,"FNsmall","ISIS EM-BLASSO",0.3072,3.1064,5.3414,0.1974,"C",0.3603,0.5657,"mrMLMM","F116+3098","PS_Y",0.000155453319406079
"762","PstI.TP188641",3,6088178,"FNsmall","ISIS EM-BLASSO",0.3462,3.636,2.171,0.1447,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000427858338163739
"763","PstI.TP55941",6,51146867,"FNsmall","ISIS EM-BLASSO",-0.2854,3.5108,14.2392,0.2544,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000579829089865608
"764","PstI.TP245404",1,79960134,"HD_1","mrMLM",-0.0503,3.1764,0,0.1579,"C",0.0036,0.0091,"mrMLMM","F116+3098","PS_Y",0.000131008658625703
"765","PstI.TP532669",4,3498516,"HD_1","mrMLM",0.038,3.6329,11.6836,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000431022558004996
"766","PstI.TP570804",4,4364673,"HD_1","mrMLM",0.0515,3.0196,1.9881,0.3596,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000192264897165168
"767","PstI.TP1057124",9,9148132,"HD_1","mrMLM",-0.0384,4.3725,9.6748,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000721439637925809
"768","PstI.TP570804",4,4364673,"HD_1","FASTmrMLM",0.0378,3.9595,1.0687,0.3578,"C",0.0041,0.0091,"mrMLMM","F116+3098","PS_Y",0.000019543394557754
"769","PstI.TP1057124",9,9148132,"HD_1","FASTmrMLM",-0.0297,4.436,5.783,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000619298459918043
"770","PstI.TP532426",7,64966356,"HD_1","ISIS EM-BLASSO",0.023,3.6379,4.8311,0.4698,"C",0.0043,0.0091,"mrMLMM","F116+3098","PS_Y",0.0000425892507667207
"771","PstI.TP8376",4,59384691,"FD_1","mrMLM",0.062,4.3051,31.4369,0.2018,"A",0.0057,0.0109,"mrMLMM","F116+3098","PS_Y",0.00000848594084500823
"772","PstI.TP8376",4,59384691,"FD_1","FASTmrMLM",0.0472,3.6762,18.1882,0.1983,"A",0.0052,0.0109,"mrMLMM","F116+3098","PS_Y",0.000038806100135487
"773","PstI.TP9255",11,64,"FD_1","FASTmrMLM",-0.0308,3.2613,4.3429,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000106463318705131
"774","PstI.TP856852",1,1153760,"FD_1","FASTmrEMMA",-0.1222,3.182,7.9762,0.1853,"G",0.0061,0.0109,"mrMLMM","F116+3098","PS_Y",0.000129211152442593
"775","PstI.TP772632",2,65920887,"FD_1","pLARmEB",0.0382,3.842,11.6695,0.181,"A",0.0055,0.0109,"mrMLMM","F116+3098","PS_Y",0.0000259656979027378
"776","PstI.TP532426",7,64966356,"FD_1","pLARmEB",0.0249,3.2742,4.6757,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000103181063526759
"777","PstI.TP1234552",10,60231357,"FD_1","ISIS EM-BLASSO",0.0388,5.0627,3.5443,0.2414,"C",0.0043,0.0109,"mrMLMM","F116+3098","PS_Y",0.00000137625845480249
"778","PstI.TP9255",11,64,"FD_1","ISIS EM-BLASSO",-0.0395,4.0405,7.162,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000160657128371135
"779","PstI.TP245404",1,79960134,"HD_50","mrMLM",-0.1647,3.1391,0,0.1579,"C",0.0334,0.0818,"mrMLMM","F116+3098","PS_Y",0.000143515893774779
"780","PstI.TP532669",4,3498516,"HD_50","mrMLM",0.1183,4.0839,12.5171,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000144677168324772
"781","PstI.TP1057124",9,9148132,"HD_50","mrMLM",-0.1099,4.7834,8.759,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000268781887863814
"782","PstI.TP532669",4,3498516,"HD_50","FASTmrMLM",0.0764,3.3059,5.221,0.4741,"A",0.0319,0.0818,"mrMLMM","F116+3098","PS_Y",0.0000954992586021437
"783","PstI.TP570804",4,4364673,"HD_50","FASTmrMLM",0.1303,4.016,1.4053,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000170451175246847
"784","PstI.TP1057124",9,9148132,"HD_50","FASTmrMLM",-0.0918,4.9132,6.1098,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000196879274353661
"785","PstI.TP8376",4,59384691,"HD_50","FASTmrEMMA",0.2707,3.8523,8.057,0.1983,"A",0.0418,0.0818,"mrMLMM","F116+3098","PS_Y",0.0000253279476568999
"786","PstI.TP532426",7,64966356,"HD_50","ISIS EM-BLASSO",0.0901,4.7853,8.2157,0.4698,"C",0.0355,0.0818,"mrMLMM","F116+3098","PS_Y",0.0000026754694726561
"787","PstI.TP9255",11,64,"HD_50","ISIS EM-BLASSO",-0.1212,3.878,8.9824,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000238012628219499
"788","PstI.TP245404",1,79960134,"FD_50","mrMLM",-0.1871,3.3779,0,0.1579,"C",0.046,0.1298,"mrMLMM","F116+3098","PS_Y",0.0000801308961991313
"789","PstI.TP532669",4,3498516,"FD_50","mrMLM",0.1507,4.3504,12.8178,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000760851673170048
"790","PstI.TP570804",4,4364673,"FD_50","mrMLM",0.1888,3.1245,1.8615,0.3596,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000148730487004653
"791","PstI.TP1057124",9,9148132,"FD_50","mrMLM",-0.1481,4.9561,10.0196,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000177623326828844
"792","PstI.TP245404",1,79960134,"FD_50","FASTmrMLM",-0.1286,3.0101,0,0.1552,"C",0.0494,0.1298,"mrMLMM","F116+3098","PS_Y",0.000196788628970684
"793","PstI.TP532669",4,3498516,"FD_50","FASTmrMLM",0.104,3.5621,6.1013,0.4741,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000511917527999711
"794","PstI.TP570804",4,4364673,"FD_50","FASTmrMLM",0.1668,4.2059,1.4522,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000107795343307111
"795","PstI.TP1057124",9,9148132,"FD_50","FASTmrMLM",-0.1183,5.0918,6.3955,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000012835121968395
"796","PstI.TP8376",4,59384691,"FD_50","FASTmrEMMA",0.3486,3.978,8.423,0.1983,"A",0.0659,0.1298,"mrMLMM","F116+3098","PS_Y",0.0000186852967725585
"797","PstI.TP772632",2,65920887,"FD_50","pLARmEB",0.000027922,3.2339,0.00000052918,0.181,"A",0.0667,0.1298,"mrMLMM","F116+3098","PS_Y",0.000113841340239613
"798","PstI.TP532426",7,64966356,"FD_50","pLARmEB",0.0772,4.4416,3.8041,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000610942024905571
"799","PstI.TP269566",3,63644939,"FD_50","ISIS EM-BLASSO",0.1178,3.3249,10.6415,0.2974,"A",0.0557,0.1298,"mrMLMM","F116+3098","PS_Y",0.0000911800865274662
"800","PstI.TP570804",4,4364673,"FD_50","ISIS EM-BLASSO",0.2029,4.9677,2.149,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000172782598050786
"801","PstI.TP1159423",11,8140,"FD_50","ISIS EM-BLASSO",0.1483,5.8453,15.3035,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000000212324446200022
"802","PstI.TP8376",4,59384691,"HW_1","mrMLM",0.004,4.2702,28.6242,0.2018,"A",0,0,"mrMLMM","F116+3098","PS_Y",0.00000923208937082158
"803","PstI.TP1234552",10,60231357,"HW_1","mrMLM",0.0031,3.564,4.8875,0.2412,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000509565480608115
"804","PstI.TP1107519",9,3315165,"HW_1","FASTmrEMMA",0.00001349,3.5181,0.0000072795,0.0431,"A",0,0,"mrMLMM","F116+3098","PS_Y",0.0000569639373341184
"805","PstI.TP8376",4,59384691,"FW_1","mrMLM",0.0053,4.2148,30.7989,0.2018,"A",0,0.0001,"mrMLMM","F116+3098","PS_Y",0.0000105511549267549
"806","PstI.TP532426",7,64966356,"FW_1","pLARmEB",0.0011,4.4364,1.3277,0.4698,"C",0,0.0001,"mrMLMM","F116+3098","PS_Y",0.00000618585876491785
"807","NsiI.TP337751",1,60167980,"HW_50","mrMLM",-0.0149,3.5546,15.4782,0.3883,"C",0.0005,0.0013,"mrMLMM","F96+4814","PS_Y",0.0000521314734439981
"808","PstI.TP8376",4,59384691,"HW_50","mrMLM",0.0218,3.9507,32.1221,0.2021,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000199618137882752
"809","PstI.TP1268585",1,2988383,"HW_50","FASTmrMLM",-0.000023404,3.0189,0.000029449,0.3854,"C",0.0005,0.0013,"mrMLMM","F96+4814","PS_Y",0.000192575041445065
"810","NsiI.TP337751",1,60167980,"HW_50","FASTmrMLM",-0.0083,3.6824,4.7683,0.3906,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000382296216565919
"811","PstI.TP245404",1,79960134,"HW_50","FASTmrMLM",-0.011,3.2855,0,0.151,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00010036909309201
"812","PstI.TP570804",4,4364673,"HW_50","FASTmrMLM",0.0167,3.3407,0.8756,0.375,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000877404787956753
"813","PstI.TP570804",4,4364673,"HW_50","FASTmrEMMA",0.0494,3.7522,9.6623,0.375,"C",0.0005,0.0013,"mrMLMM","F96+4814","PS_Y",0.0000322775081904805
"814","PstI.TP1159423",11,8140,"HW_50","FASTmrEMMA",0.0224,3.2452,4.38,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000110764349166974
"815","PstI.TP1226186",3,7342289,"HW_50","pLARmEB",0.0096,3.1935,2.4387,0.2969,"C",0.0005,0.0013,"mrMLMM","F96+4814","PS_Y",0.000125631920858122
"816","PstI.TP332845",3,68039381,"HW_50","pLARmEB",-0.0141,5.4115,7.5075,0.4427,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000597585429715572
"817","NsiI.TP274765",6,47625849,"HW_50","pLARmEB",-0.0154,6.1808,11.8774,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000955212506508996
"818","NsiI.TP395863",11,13491,"HW_50","pLARmEB",0.0217,4.437,4.6657,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000061773185859152
"819","PstI.TP245404",1,79960134,"HW_50","ISIS EM-BLASSO",-0.0149,5.2739,0,0.151,"C",0.0003,0.0013,"mrMLMM","F96+4814","PS_Y",0.000000830233015924954
"820","NsiI.TP7764",2,8133534,"HW_50","ISIS EM-BLASSO",0.000020221,3.8337,0.000030449,0.2865,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000264911004851627
"821","PstI.TP188641",3,6088178,"HW_50","ISIS EM-BLASSO",-0.0177,6.2976,1.9357,0.1302,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000723602402280251
"822","PstI.TP1036827",3,58816748,"HW_50","ISIS EM-BLASSO",0.009,5.7999,1.2194,0.25,"G",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000236591969748576
"823","PstI.TP570804",4,4364673,"HW_50","ISIS EM-BLASSO",0.0236,4.272,1.7512,0.375,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000919178801694491
"824","PstI.TP639463",6,60717357,"HW_50","ISIS EM-BLASSO",-0.0082,4.9567,4.3453,0.1771,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000177378100569433
"825","NsiI.TP149154",7,63638573,"HW_50","ISIS EM-BLASSO",-0.0092,7.8799,6.3367,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000000170294256187755
"826","PstI.TP1159423",11,8140,"HW_50","ISIS EM-BLASSO",0.0132,5.8052,11.8399,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000233614610221893
"827","PstI.TP245404",1,79960134,"FW_50","mrMLM",-0.032,3.0526,0,0.1543,"C",0.0009,0.0026,"mrMLMM","F96+4814","PS_Y",0.000177337262454256
"828","PstI.TP570804",4,4364673,"FW_50","mrMLM",0.0363,3.2118,2.0809,0.3777,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000120143422654464
"829","PstI.TP532669",4,3498516,"FW_50","mrMLM",0.0228,3.4566,13.605,0.4521,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000661606860555999
"830","PstI.TP1159423",11,8140,"FW_50","FASTmrMLM",0.0167,4.0343,9.5346,0.4115,"C",0.0008,0.0026,"mrMLMM","F96+4814","PS_Y",0.0000163079736102359
"831","NsiI.TP395863",11,13491,"FW_50","FASTmrMLM",0.0231,5.0922,4.0272,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000128233058265602
"832","PstI.TP245404",1,79960134,"FW_50","FASTmrEMMA",-0.0449,3.0322,4.0655,0.151,"C",0.0011,0.0026,"mrMLMM","F96+4814","PS_Y",0.00018642321782525
"833","PstI.TP332845",3,68039381,"FW_50","pLARmEB",-0.0208,4.9378,7.9232,0.4427,"C",0.0009,0.0026,"mrMLMM","F96+4814","PS_Y",0.00000185609414170343
"834","NsiI.TP274765",6,47625849,"FW_50","pLARmEB",-0.0228,4.927,12.7196,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000190458342289451
"835","NsiI.TP395863",11,13491,"FW_50","pLARmEB",0.031,6.7752,4.6272,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000232809125766501
"836","PstI.TP245404",1,79960134,"FW_50","ISIS EM-BLASSO",-0.0244,4.347,0,0.151,"C",0.001,0.0026,"mrMLMM","F96+4814","PS_Y",0.00000767184818189986
"837","PstI.TP532669",4,3498516,"FW_50","ISIS EM-BLASSO",0.0149,3.6624,5.83,0.4583,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000401236099599189
"838","PstI.TP570804",4,4364673,"FW_50","ISIS EM-BLASSO",0.033,5.6306,1.7167,0.375,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000354241958261649
"839","PstI.TP1057124",9,9148132,"FW_50","ISIS EM-BLASSO",-0.000026758,3.3991,0.000017414,0.3906,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000761026885913448
"840","PstI.TP8376",4,59384691,"GHW_1","mrMLM",0.0105,3.2117,38.5637,0.2021,"A",0.0001,0.0003,"mrMLMM","F96+4814","PS_Y",0.000120171089885052
"841","PstI.TP1234552",10,60231357,"GHW_1","mrMLM",0.0082,3.8059,8.1177,0.2447,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000028340010055091
"842","PstI.TP8376",4,59384691,"GHW_1","FASTmrMLM",0.0074,3.0579,19.2681,0.1979,"A",0.0001,0.0003,"mrMLMM","F96+4814","PS_Y",0.000175024965210579
"843","PstI.TP245404",1,79960134,"GHW_1","pLARmEB",-0.0089,5.1663,0,0.151,"C",0.0001,0.0003,"mrMLMM","F96+4814","PS_Y",0.00000107398941234124
"844","PstI.TP332845",3,68039381,"GHW_1","pLARmEB",-0.0047,4.089,6.4846,0.4427,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000142922301138609
"845","PstI.TP230539",6,60169420,"GHW_1","pLARmEB",0.0054,4.9026,3.475,0.3073,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000201929606979812
"846","PstI.TP865711",11,6040,"GHW_1","pLARmEB",-0.0056,4.8472,9.7317,0.4583,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000230621610169706
"847","PstI.TP1175461",11,8280,"GHW_1","pLARmEB",-0.0056,4.879,3.8507,0.2344,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000213697774824524
"848","PstI.TP245404",1,79960134,"GHW_1","ISIS EM-BLASSO",-0.0072,3.0777,0,0.151,"C",0.0001,0.0003,"mrMLMM","F96+4814","PS_Y",0.000166763115461013
"849","PstI.TP1036827",3,58816748,"GHW_1","ISIS EM-BLASSO",0.0015,3.6366,0.1829,0.25,"G",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000427169267476323
"850","PstI.TP639463",6,60717357,"GHW_1","ISIS EM-BLASSO",-0.000019101,3.9442,0.0001,0.1771,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000202768271952128
"851","NsiI.TP149154",7,63638573,"GHW_1","ISIS EM-BLASSO",-0.000016998,3.1695,0.0001,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000133229377897694
"852","PstI.TP865711",11,6040,"GHW_1","ISIS EM-BLASSO",-0.0025,3.9093,2.0202,0.4583,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000220648002406029
"853","NsiI.TP337751",1,60167980,"GFW_1","mrMLM",-0.0067,3.386,15.0968,0.3883,"C",0.0001,0.0002,"mrMLMM","F96+4814","PS_Y",0.000078559733226099
"854","PstI.TP1107519",9,3315165,"GFW_1","mrMLM",0.0203,4.6977,46.6745,0.0426,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000330141408645911
"855","PstI.TP1159423",11,8140,"GFW_1","FASTmrMLM",0.0039,3.4825,5.3674,0.4115,"C",0.0001,0.0002,"mrMLMM","F96+4814","PS_Y",0.0000621155020832442
"856","NsiI.TP395863",11,13491,"GFW_1","FASTmrMLM",0.0062,4.0732,3.0797,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000148456767505227
"857","PstI.TP1226186",3,7342289,"GFW_1","pLARmEB",0.0044,3.8079,2.7011,0.2969,"C",0.0001,0.0002,"mrMLMM","F96+4814","PS_Y",0.0000282033047380154
"858","PstI.TP332845",3,68039381,"GFW_1","pLARmEB",-0.0057,4.6865,6.4102,0.4427,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000339156386905822
"859","NsiI.TP274765",6,47625849,"GFW_1","pLARmEB",-0.0071,4.8953,13.2639,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000020549440413453
"860","NsiI.TP395863",11,13491,"GFW_1","pLARmEB",0.0095,6.6601,4.614,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000305914455948641
"861","PstI.TP570804",4,4364673,"GFW_1","ISIS EM-BLASSO",0.0092,3.5401,1.4197,0.375,"C",0.0001,0.0002,"mrMLMM","F96+4814","PS_Y",0.0000540007759066593
"862","NsiI.TP337751",1,60167980,"GHW_50","mrMLM",-0.0161,3.4564,14.8872,0.3883,"C",0.0006,0.0016,"mrMLMM","F96+4814","PS_Y",0.0000661911611941121
"863","PstI.TP8376",4,59384691,"GHW_50","mrMLM",0.0234,3.7649,30.3985,0.2021,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000312968047156367
"864","PstI.TP245404",1,79960134,"GHW_50","FASTmrMLM",-0.0158,3.2588,0,0.151,"C",0.0006,0.0016,"mrMLMM","F96+4814","PS_Y",0.000107127260720295
"865","PstI.TP570804",4,4364673,"GHW_50","FASTmrEMMA",0.0506,3.403,8.3626,0.375,"C",0.0006,0.0016,"mrMLMM","F96+4814","PS_Y",0.0000753876143101994
"866","PstI.TP1159423",11,8140,"GHW_50","FASTmrEMMA",0.0248,3.2594,4.4087,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000106979361129085
"867","PstI.TP245404",1,79960134,"GHW_50","pLARmEB",-0.0184,3.5777,0,0.151,"C",0.0007,0.0016,"mrMLMM","F96+4814","PS_Y",0.0000492833249197152
"868","PstI.TP245404",1,79960134,"GHW_50","ISIS EM-BLASSO",-0.0169,5.3616,0,0.151,"C",0.0004,0.0016,"mrMLMM","F96+4814","PS_Y",0.000000673286644859685
"869","NsiI.TP7764",2,8133534,"GHW_50","ISIS EM-BLASSO",0.000062222,3.4555,0.0002,0.2865,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000663437475793171
"870","PstI.TP188641",3,6088178,"GHW_50","ISIS EM-BLASSO",-0.0211,8.063,2.2655,0.1302,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000000110509598233154
"871","PstI.TP1036827",3,58816748,"GHW_50","ISIS EM-BLASSO",0.0102,5.039,1.2898,0.25,"G",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000145646482342797
"872","PstI.TP570804",4,4364673,"GHW_50","ISIS EM-BLASSO",0.0245,5.2531,1.5431,0.375,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000872569442770117
"873","PstI.TP639463",6,60717357,"GHW_50","ISIS EM-BLASSO",-0.0078,3.8616,3.2899,0.1771,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000247628142527396
"874","NsiI.TP149154",7,63638573,"GHW_50","ISIS EM-BLASSO",-0.01,7.233,6.2191,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000000786683425158449
"875","PstI.TP1159423",11,8140,"GHW_50","ISIS EM-BLASSO",0.0151,6.3049,12.6187,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000071121351365333
"876","NsiI.TP337751",1,60167980,"GFW_50","mrMLM",-0.0133,4.7091,16.1855,0.3883,"C",0.0003,0.0009,"mrMLMM","F96+4814","PS_Y",0.00000321218093398799
"877","PstI.TP1268585",1,2988383,"GFW_50","mrMLM",-0.0187,3.5558,24.6786,0.383,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000519756584658361
"878","PstI.TP8376",4,59384691,"GFW_50","mrMLM",0.0173,3.8231,26.6346,0.2021,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000271831636686107
"879","PstI.TP1268585",1,2988383,"GFW_50","FASTmrMLM",-0.0124,3.5544,11.9964,0.3854,"C",0.0003,0.0009,"mrMLMM","F96+4814","PS_Y",0.0000521554864034875
"880","NsiI.TP274765",6,47625849,"GFW_50","FASTmrMLM",-0.0111,3.7946,13.6203,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000291272846483498
"881","PstI.TP1159423",11,8140,"GFW_50","FASTmrMLM",0.0109,5.2327,11.712,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000916220490121999
"882","NsiI.TP395863",11,13491,"GFW_50","FASTmrMLM",0.0118,3.918,3.0241,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000216023003477474
"883","PstI.TP245404",1,79960134,"GFW_50","FASTmrEMMA",-0.0269,3.0663,4.2127,0.151,"C",0.0004,0.0009,"mrMLMM","F96+4814","PS_Y",0.000171474679579013
"884","PstI.TP1268585",1,2988383,"GFW_50","pLARmEB",-0.0134,3.2987,8.5365,0.3854,"C",0.0003,0.0009,"mrMLMM","F96+4814","PS_Y",0.0000971851702940168
"885","NsiI.TP274765",6,47625849,"GFW_50","pLARmEB",-0.0129,6.4039,11.1256,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000562082417060213
"886","PstI.TP1159423",11,8140,"GFW_50","pLARmEB",0.0108,4.4283,6.9286,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000630812077907696
"887","NsiI.TP395863",11,13491,"GFW_50","pLARmEB",0.0134,6.2173,2.384,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000875790036306369
